2025/08/09 06:48:24 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=0dd41fa418f9100252785032891c964f&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:25 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=5640e91d57b6ba1133c90ead65f09f5e&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:25 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=d4fd6b187271bf0729c9aa2e049eef13&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:26 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=2e74776520c75e4d7b37b8cf21c74cb8&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:28 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=b4431b944b68a19eb3fa04ec7e5c855c&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:28 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=21898dc5b36ecebb46cc84c230e7b7bc&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:29 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=a46ab30640991d2a62758d17affe8327&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:29 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=c6f6b40c26aba7b4b2bf25dc1ee66ffc&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:29 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=c03679ca52efa5a0cc32511953bf4f8d&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:29 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=9ca1936ecd9f13be60491f2ae05dd4db&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:30 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=119a23fa035e0790f998ca4919535c9f&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:30 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=431ac530676c5b372fca138df4005366&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:30 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=b5b842b8b8c78eda25261f6f524f160c&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:30 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=2fca196ad3c4ec3f2d5bfe7f794b59a5&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:30 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=bff45f4275d0e1c531c9f9665c7660e9&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:48:36 [error] 38#38: *6 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=f6a0bd8bcd70b4f2ca8e4c6e11156360&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/09 06:50:22 [error] 38#38: *16 NAXSI_FMT: ip=221.153.171.139&server=43.203.224.174&uri=%2F&config=drop&rid=2f59d1794bec077760545cf5ef89b91d&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "43.203.224.174"
2025/08/09 06:50:23 [error] 38#38: *16 NAXSI_FMT: ip=221.153.171.139&server=43.203.224.174&uri=%2F&config=drop&rid=c383d43f666ec46e6d5099937d999e27&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "43.203.224.174"
2025/08/09 06:53:18 [error] 38#38: *18 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2F&config=drop&rid=072f49bb5eb54202bcc509be4eb910de&zone0=URL&id0=19&var_name0=, client: 221.153.171.139, server: insightone.kr, request: "GET / HTTP/1.1", host: "www.insightone.kr"
2025/08/10 08:32:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=196c99c8aa5d9be21b384b9dfd10304f&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=7beb52e1f81b06161b0179467e2587cd&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:21 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=a0bc4aa729fffa187d53d091774f9c1c&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:21 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=3a355fdf739a212ea28f3c6537711cbf&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:31 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=0cf3d7ee12b8a34929d32b6a76f688db&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:31 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=fabe1aaaaa067197b5a50937d79598d7&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:41 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=b9484401e8a9ff15c443515fd950aa50&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:41 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=d5d177732c5fcb0aabc0c5bfb0aabf76&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:51 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=0041ae4b9708081de2ac067f15f1420e&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:32:51 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=21459b4c556b4d6ccdc84c5f8c8240ec&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:01 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=87ce96f3aa8ff440b6648aeefd4e49d5&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:01 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=5a1a7b44f8dbe26438f042f72db9f0af&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=c23d0bf204e86362bab2f97f54a2cc58&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=3f6deb1245e8ac7c305b3d109b27a5be&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:21 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=f36fdef706f62026bb499be4831365e8&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:21 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=80ae0d3311684d4cee3d701b50a896c6&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:31 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=e45932c0ff8e06c746bca253e94bd8ef&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:31 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=84bc078d75a7330a3290e4c6512abd07&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:41 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=84ff10e8bdeb0cf625869775a312cae9&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:41 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=f8bfec95cbc038124b2899b6586492c2&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:51 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=74ef2863c2710fc3afc5cbe1056de438&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:33:51 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=2e65e15626bef1df97f1ad42f3f39a76&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:01 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=e315a44bd797cf23b7bf6c6aaf01ac35&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:01 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=e44520d95589a84efc616bbd1378a05a&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=29c02b990c16892f71a0eae8cf6141e3&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=9100d71bd5667314f516b88918cc67a3&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:21 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=8f8d691e0dd8e86caf5db1d61089d507&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:21 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=73d9692b509ac5d780305d7149c45648&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:31 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=f01bd78a2bccd1ff8ac5039a62a6773c&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:31 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=77e9fd4039e3916e4a45e587be9545d3&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:41 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=83d8fff24c1a5b085d664769c275c4b2&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:41 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=3d6e9c059716dd7b455358408372991e&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:51 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=603abba7827e100dec577d73d243fd96&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:34:51 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=6527d993cdfc1361c776a8c204420c2a&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:35:01 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=fc2f94847b8dada036fd7190920f17ae&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:35:01 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=35911f10ea81a7a448f0449bbed41c4b&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:35:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=f71871bb21d969cb2ce716a8cc037fda&cscore0=$RFI&score0=8&cscore1=$SQL&score1=4&zone0=BODY&id0=1100&var_name0=targetUrl&zone1=BODY&id1=1002&var_name1=Authorization&zone2=BODY&id2=1002&var_name2=access_token, client: 221.153.171.139, server: www.insightone.kr, request: "POST /api/proxy HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
2025/08/10 08:35:11 [error] 9#9: *173 NAXSI_FMT: ip=221.153.171.139&server=www.insightone.kr&uri=%2Fapi%2Fproxy&config=learning&rid=1d23b868a2bb0a79c739cd102d65e6c8&cscore0=$RFI&score0=8&zone0=ARGS&id0=1100&var_name0=url, client: 221.153.171.139, server: www.insightone.kr, request: "GET /api/proxy?url=http:%2F%2F221.153.171.139%2Fapi%2Fusers%2Fexternal%2F9930d318-3f27-46d2-9d6e-10f0b25dc323 HTTP/1.1", host: "www.insightone.kr", referrer: "https://www.insightone.kr/waiting-approval"
